term,int_rate,installment,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,earliest_cr_line,pub_rec,revol_bal,revol_util,total_acc,mort_acc
0,12.12,301.11,3,90000.0,1,0,1,3.73,1999,1,3217.0,40.7,23.0,0.0
0,11.14,492.08,0,72000.0,0,1,2,9.52,2000,0,5718.0,58.9,36.0,2.0
1,12.61,216.52,3,37000.0,1,1,2,22.28,2001,0,8716.0,55.2,34.0,1.8139908160844136
1,12.99,727.94,3,126000.0,1,0,1,21.0,1999,0,65973.0,99.5,25.0,0.0
0,7.89,375.43,0,84000.0,2,1,1,29.81,1983,1,18746.0,64.2,36.0,2.0
1,7.89,404.48,0,103000.0,1,1,1,12.83,1999,0,18849.0,16.1,24.0,2.0
1,16.99,283.26,0,48000.0,2,1,2,30.35,2005,0,14785.0,46.1,22.0,0.0
0,22.47,215.24,3,18778.0,2,0,1,27.03,1996,0,9803.0,84.5,21.0,1.0
1,11.12,152.62,0,74760.0,2,1,0,7.99,1982,1,6028.0,38.9,12.0,1.8139908160844136
1,20.2,585.32,0,75000.0,1,0,2,10.34,2002,1,2218.0,19.0,18.0,1.0
0,14.65,206.97,0,55000.0,1,1,2,2.97,2008,0,3814.0,46.5,7.0,1.0
1,22.99,901.92,0,72000.0,2,1,2,27.42,1997,0,50070.0,64.9,34.0,3.0
0,8.67,632.93,3,112000.0,2,1,1,4.3,1999,0,11718.0,50.9,16.0,0.0
0,6.03,304.36,0,35000.0,0,1,4,23.25,1992,0,4154.0,15.7,14.0,1.8139908160844136
1,22.99,732.81,3,55000.0,2,1,2,23.57,2002,0,25703.0,73.9,21.0,0.0
0,15.8,175.3,3,110000.0,0,1,2,4.74,2000,0,4723.0,67.5,31.0,3.0
1,19.2,289.17,0,67080.0,1,1,2,23.26,1997,0,29233.0,91.6,22.0,5.0
0,7.9,438.07,0,100000.0,0,1,2,16.72,2003,0,16107.0,36.9,17.0,2.0
1,14.65,495.74,2,52000.0,2,1,1,9.48,2000,0,0.0,0.0,47.0,6.0
1,14.65,472.14,2,60000.0,1,0,4,34.12,1996,0,21868.0,58.2,21.0,0.0
0,10.99,589.22,0,73000.0,1,0,2,19.66,1996,1,6289.0,67.6,35.0,7.0
0,9.99,600.89,0,84000.0,1,1,2,5.0,2003,0,14401.0,73.1,14.0,2.0
0,10.99,327.34,0,74000.0,1,1,4,12.6,2002,0,13103.0,70.4,25.0,0.0
0,7.62,299.15,0,95000.0,0,1,0,15.02,1998,0,24632.0,37.4,61.0,1.8139908160844136
0,6.03,273.92,0,80000.0,0,1,2,18.64,1995,0,48023.0,28.0,38.0,3.0
1,21.99,431.46,2,34000.0,2,1,2,24.89,2006,0,13420.0,30.9,24.0,0.0
0,13.11,269.98,3,67000.0,0,1,1,10.42,2004,0,9378.0,49.4,37.0,0.0
1,19.72,697.97,0,60000.0,2,0,2,27.94,1994,0,13615.0,42.0,31.0,3.0
1,9.99,254.91,3,50536.0,2,1,2,21.04,1992,0,34042.0,27.8,20.0,1.0
1,19.52,314.74,3,40905.0,2,1,2,29.75,2006,0,8552.0,88.2,31.0,0.0
1,16.55,590.68,3,52700.0,1,1,2,34.55,2001,0,25489.0,72.6,27.0,0.0
0,10.99,196.41,3,28000.0,1,1,2,8.53,2009,0,6197.0,74.7,30.0,0.0
0,12.59,281.38,3,84000.0,2,1,9,23.46,1993,0,41038.0,99.1,26.0,0.0
1,16.29,440.51,2,40250.0,2,1,2,15.51,2001,0,14086.0,70.4,22.0,0.0
0,11.36,189.24,3,34000.0,0,1,2,19.02,1989,1,5982.0,74.8,23.0,1.8139908160844136
0,10.99,261.88,0,40000.0,2,1,2,21.21,2002,0,28662.0,77.5,27.0,3.0
1,15.8,441.87,3,42000.0,2,0,2,34.0,2000,0,13204.0,61.4,31.0,3.0
0,7.9,627.37,3,40000.0,2,1,1,20.85,1998,0,14920.0,65.7,18.0,1.8139908160844136
1,9.17,312.62,0,60000.0,0,1,1,11.4,1996,0,13266.0,67.0,27.0,3.0
0,13.11,202.49,3,40300.0,2,1,1,23.11,2000,0,24114.0,72.4,22.0,0.0
0,8.9,127.02,0,15456.0,1,1,1,19.18,2002,0,7605.0,85.4,11.0,1.8139908160844136
0,11.53,230.94,0,96000.0,1,1,1,14.61,1997,0,6722.0,89.6,18.0,0.0
0,8.6,177.04,0,115000.0,0,1,4,13.34,1991,0,6407.0,33.7,26.0,4.0
0,13.67,204.11,3,40000.0,1,1,2,17.67,2005,0,5729.0,83.0,14.0,0.0
0,11.47,766.37,2,92460.0,2,1,2,16.79,2001,0,15061.0,69.0,19.0,2.0
0,18.49,555.08,3,48000.0,2,1,2,34.63,2001,0,14042.0,85.1,15.0,0.0
0,10.16,323.43,0,110000.0,1,1,1,8.36,2001,0,5445.0,32.8,37.0,7.0
0,15.31,522.26,0,52000.0,0,1,2,18.6,2002,0,7095.0,94.6,10.0,1.0
0,6.49,220.65,3,31000.0,1,1,1,23.92,2006,0,10884.0,26.9,23.0,0.0
0,14.99,242.63,3,27040.0,0,1,2,24.15,2009,0,5950.0,60.1,8.0,0.0
1,19.72,753.28,0,65000.0,2,0,2,16.97,2004,0,25272.0,63.3,26.0,2.0
0,7.62,186.97,3,41000.0,0,1,6,12.61,1995,0,19743.0,55.0,17.0,1.8139908160844136
0,12.12,465.81,0,160000.0,1,1,2,13.19,1998,0,28597.0,65.0,30.0,1.8139908160844136
0,15.61,349.65,0,56750.0,1,0,2,20.47,2004,0,11102.0,71.6,19.0,1.0
0,9.71,481.97,3,72000.0,0,1,1,25.38,2004,0,18106.0,65.5,20.0,0.0
0,9.17,382.55,3,70000.0,0,0,2,12.38,2006,0,15774.0,79.7,14.0,0.0
0,18.99,375.68,3,45000.0,1,1,2,32.08,1979,0,23950.0,86.2,33.0,1.0
0,18.25,163.26,3,38200.0,0,1,2,19.23,1997,0,643.0,91.9,18.0,4.0
0,5.32,180.69,3,70000.0,0,1,2,18.53,2006,0,15195.0,34.0,36.0,0.0
0,6.62,433.69,3,36000.0,0,1,0,1.99,2001,0,2467.0,7.7,10.0,0.0
0,6.89,770.68,0,80000.0,2,0,1,27.3,1987,0,44300.0,48.9,20.0,2.0
0,14.33,194.87,3,28500.0,1,1,9,8.21,2005,0,6951.0,43.7,10.0,0.0
1,21.18,425.66,0,45744.0,2,1,2,15.48,1988,0,2743.0,7.1,92.0,9.0
1,20.2,665.14,0,70000.0,1,0,2,19.94,2000,1,10710.0,54.1,23.0,3.0
0,17.86,808.25,0,70000.0,2,0,2,16.84,2006,0,89.0,17.8,22.0,0.0
0,7.62,779.04,0,89691.0,2,1,2,24.54,1999,0,22097.0,83.8,26.0,3.0
0,7.9,594.52,0,92354.0,0,1,2,22.04,1999,0,19378.0,64.0,32.0,7.0
0,19.99,404.1,3,32000.0,0,0,2,24.34,1995,0,16620.0,61.8,35.0,0.0
0,8.9,254.03,0,200000.0,1,1,4,10.43,2004,0,19877.0,89.1,13.0,4.0
1,18.25,520.81,2,54062.0,2,1,2,23.51,2005,0,10186.0,58.9,18.0,0.0
0,13.22,464.76,0,42000.0,0,0,2,24.03,1994,0,26418.0,85.0,31.0,1.8139908160844136
0,11.53,138.56,2,65000.0,0,0,2,9.49,2006,0,5691.0,83.7,9.0,0.0
0,10.99,327.34,0,98000.0,1,1,2,8.54,2001,0,5921.0,81.1,11.0,3.0
0,11.58,165.07,3,85000.0,0,1,2,18.48,1999,0,2591.0,74.0,32.0,1.8139908160844136
0,20.2,223.6,0,50000.0,0,1,2,6.46,1976,0,22988.0,90.9,21.0,1.0
0,10.99,196.41,3,30000.0,0,0,0,14.12,1995,0,3092.0,27.9,17.0,0.0
0,19.99,487.71,3,41520.0,1,0,2,18.52,2003,0,14969.0,74.8,27.0,0.0
0,17.27,872.32,0,62000.0,2,1,2,11.69,1993,0,21388.0,51.7,29.0,8.0
1,8.18,366.53,0,105000.0,1,1,1,10.66,1990,0,35641.0,83.5,24.0,6.0
1,8.39,368.35,0,115000.0,0,1,1,22.87,1990,0,14869.0,22.0,48.0,7.0
1,10.99,217.38,0,125000.0,2,1,2,3.71,1995,0,14382.0,65.7,21.0,4.0
0,9.16,79.69,2,33000.0,1,1,4,19.38,2008,0,1060.0,11.9,13.0,0.0
0,19.05,366.82,3,55000.0,0,1,13,13.05,2005,0,1297.0,21.3,32.0,0.0
0,13.33,264.06,3,130000.0,2,1,4,21.22,2000,1,20555.0,45.8,24.0,0.0
1,19.19,364.64,0,60000.0,1,1,1,14.7,1998,0,13155.0,74.3,13.0,1.0
0,8.9,284.99,0,27000.0,2,1,1,26.12,2005,0,9382.0,86.1,18.0,1.0
0,7.88,172.05,0,65000.0,0,1,6,13.14,1991,0,16647.0,25.5,35.0,1.8139908160844136
0,6.03,608.72,0,360000.0,2,1,4,4.1,1989,0,225.0,0.4,41.0,3.0
0,13.05,594.29,3,40245.0,0,0,2,17.26,1999,0,4532.0,43.2,10.0,0.0
1,10.15,447.74,3,105000.0,1,0,1,16.65,1999,0,30061.0,44.5,38.0,7.0
0,16.55,459.7,2,80000.0,2,1,1,32.93,1995,0,10955.0,49.0,36.0,3.0
0,13.68,340.23,3,88600.0,0,1,2,5.44,1991,0,14998.0,74.2,27.0,0.0
1,11.44,549.07,2,93500.0,1,1,2,12.77,1995,0,12303.0,58.6,25.0,4.0
0,19.05,284.29,0,30000.0,2,1,9,21.52,2009,0,4718.0,39.3,10.0,1.0
1,20.99,405.72,0,82000.0,1,1,2,13.14,2004,1,5564.0,40.6,13.0,2.0
0,12.69,335.45,0,245000.0,1,1,2,17.8,1987,0,45434.0,80.7,44.0,4.0
0,11.55,132.0,3,45000.0,2,0,2,15.15,1995,0,17589.0,47.3,25.0,2.0
0,6.62,521.97,0,95000.0,0,1,2,19.3,1998,0,16801.0,41.7,27.0,6.0
0,7.89,453.65,0,58761.0,1,1,1,21.94,2007,0,15449.0,44.4,23.0,0.0
1,16.32,176.32,3,19800.0,2,0,6,12.67,2006,0,5519.0,84.9,9.0,1.8139908160844136
0,12.53,334.67,0,49920.0,1,1,9,3.37,2002,0,8158.0,31.5,20.0,1.8139908160844136
0,9.67,802.82,0,82500.0,2,0,2,24.68,2001,0,38587.0,80.4,29.0,1.0
0,9.99,169.38,3,42000.0,1,1,6,17.03,2004,1,8378.0,24.6,30.0,0.0
0,18.99,815.49,0,55000.0,2,1,2,28.19,2004,0,4088.0,49.3,27.0,0.0
0,9.99,387.15,0,70000.0,1,1,4,9.39,2005,1,8177.0,36.7,21.0,2.0
0,12.85,504.33,3,43000.0,2,1,2,8.68,1998,1,11348.0,44.0,31.0,0.0
1,25.83,304.37,3,73000.0,2,1,2,13.05,2003,0,2068.0,30.4,23.0,0.0
0,15.61,541.96,2,65000.0,0,1,2,22.34,1996,0,6391.0,40.7,17.0,0.0
1,25.57,933.64,3,100000.0,2,0,2,27.48,2003,0,24044.0,66.4,22.0,0.0
0,6.03,273.92,0,61000.0,0,1,1,7.77,1993,0,12921.0,23.4,37.0,2.0
1,17.57,251.61,3,59000.0,1,1,2,29.19,1990,0,6461.0,49.7,32.0,2.0
0,11.99,99.63,0,100000.0,0,0,1,20.09,1994,0,20907.0,55.9,28.0,5.0
0,9.71,192.79,3,60000.0,0,1,1,18.48,2002,0,6524.0,46.3,15.0,0.0
1,13.99,418.74,0,72000.0,1,0,2,13.14,1999,0,6923.0,41.7,23.0,1.0
0,12.12,831.8,3,120000.0,2,1,2,17.77,1989,0,14982.0,30.3,33.0,3.0
0,10.15,271.64,3,55000.0,0,1,1,20.0,2007,0,7505.0,59.6,22.0,0.0
0,11.44,494.22,0,62000.0,2,1,2,19.96,1998,0,10996.0,95.6,19.0,3.0
0,16.99,245.97,2,15000.0,2,0,2,32.48,2000,0,17271.0,55.5,16.0,0.0
0,10.99,261.88,0,75000.0,2,1,2,10.32,1993,0,24132.0,88.1,22.0,7.0
1,25.78,741.54,0,78000.0,2,0,2,26.32,2003,0,17731.0,62.7,39.0,7.0
1,25.83,746.0,0,105000.0,2,1,2,28.06,1979,0,31439.0,71.5,60.0,3.0
0,13.61,135.96,3,36000.0,0,1,2,12.33,2001,0,2844.0,50.8,21.0,1.8139908160844136
0,14.33,291.88,0,90000.0,0,1,7,26.37,2000,0,24572.0,87.4,20.0,3.0
0,13.67,170.09,3,28000.0,1,1,4,8.27,1982,1,7968.0,61.3,45.0,1.0
0,5.32,301.15,3,80000.0,1,0,2,14.6,1983,0,14983.0,72.7,14.0,0.0
0,17.77,853.18,2,76788.0,2,1,1,29.94,1985,0,21920.0,43.8,42.0,0.0
0,10.16,135.03,2,21994.0,2,1,6,24.99,2002,0,5134.0,38.3,30.0,0.0
0,13.98,189.64,3,34000.0,1,1,2,26.19,1999,1,3849.0,33.8,26.0,1.0
0,7.26,223.18,0,99000.0,1,1,1,11.45,1998,1,2207.0,15.8,21.0,4.0
0,7.9,312.91,0,61000.0,0,1,4,12.04,1993,0,9917.0,26.7,23.0,0.0
1,15.99,364.7,0,39996.0,1,0,1,33.03,2003,0,12036.0,99.5,16.0,1.0
1,13.33,549.57,2,90000.0,1,0,2,10.62,1994,1,3157.0,8.6,40.0,1.0
0,9.17,535.57,0,67416.0,0,1,2,24.35,1988,0,1747.0,4.0,36.0,6.0
0,16.99,880.5,0,65000.0,2,0,2,27.12,2005,0,2802.0,39.5,21.0,2.0
0,6.62,245.63,3,20000.0,1,1,1,16.32,2002,0,9208.0,54.8,10.0,1.8139908160844136
0,11.14,377.26,3,35000.0,0,1,1,18.0,1994,0,13851.0,47.0,23.0,4.0
0,14.35,309.14,3,45004.0,2,1,2,15.87,2002,0,26167.0,81.2,20.0,1.8139908160844136
0,10.16,330.71,0,31200.0,0,1,2,10.0,2001,0,12348.0,54.2,22.0,3.0
0,14.31,247.17,3,30000.0,1,0,2,26.28,2005,0,8780.0,62.3,12.0,0.0
0,10.25,242.89,3,60000.0,0,0,2,11.62,1999,0,5419.0,31.1,22.0,1.8139908160844136
0,15.61,537.59,0,85000.0,2,1,9,20.09,1997,0,5947.0,50.4,29.0,4.0
0,7.51,298.67,3,55000.0,2,0,2,27.34,2001,0,10204.0,74.8,28.0,1.8139908160844136
1,16.99,447.25,3,55000.0,1,1,2,2.71,1981,0,3312.0,16.2,12.0,0.0
0,14.27,329.37,3,25000.0,0,1,2,14.5,2005,0,5713.0,40.8,6.0,1.8139908160844136
0,13.53,611.1,3,111500.0,1,1,2,26.88,1987,0,18768.0,83.4,22.0,0.0
0,12.12,199.63,3,96000.0,0,1,2,18.9,1996,0,21775.0,76.2,43.0,1.0
0,7.9,359.84,3,35000.0,1,1,1,18.93,2005,0,11016.0,47.1,26.0,0.0
1,10.99,543.44,0,90000.0,1,1,2,12.31,1985,0,25986.0,67.8,19.0,6.0
1,13.49,469.3,3,64000.0,0,1,6,12.87,2007,0,3000.0,7.1,17.0,0.0
0,7.62,477.55,0,86000.0,0,1,1,25.62,1994,0,15337.0,34.2,40.0,2.0
0,6.49,735.47,2,104000.0,2,1,1,17.0,1985,0,23487.0,41.2,42.0,2.0
0,10.16,388.11,3,52000.0,0,1,4,4.98,2003,0,11108.0,58.2,11.0,0.0
0,11.59,247.65,0,32000.0,0,1,9,13.91,1996,0,2131.0,45.3,20.0,1.8139908160844136
0,8.39,252.14,3,50000.0,0,0,1,15.43,1988,0,31921.0,55.3,25.0,3.0
1,13.33,687.68,0,89000.0,2,1,1,18.64,2007,0,10833.0,14.2,29.0,1.0
0,14.65,566.57,0,36000.0,2,1,2,21.89,2006,0,14047.0,67.5,14.0,0.0
0,13.99,170.87,3,25000.0,1,1,1,29.67,2011,0,4954.0,58.3,5.0,0.0
0,10.99,982.02,3,324037.0,2,0,11,11.2,1985,0,27062.0,18.9,33.0,0.0
0,25.8,366.69,0,50000.0,2,1,4,2.81,1995,1,3448.0,59.4,9.0,2.0
0,14.33,297.89,0,47112.0,1,1,2,29.37,2002,0,11180.0,54.8,32.0,7.0
0,15.31,950.52,0,161000.0,0,1,2,32.49,2002,0,42201.0,46.4,26.0,3.0
0,11.44,237.23,3,45000.0,0,1,2,8.16,2006,1,11249.0,48.3,14.0,0.0
0,13.99,546.77,0,45199.0,1,1,2,24.46,1994,1,8780.0,60.6,24.0,3.0
0,12.42,400.99,3,32000.0,0,1,2,22.16,1998,0,8045.0,76.6,19.0,1.8139908160844136
0,7.62,623.23,0,82000.0,2,1,1,11.08,1990,0,27490.0,50.5,28.0,9.0
0,15.1,151.88,0,119000.0,2,1,2,21.93,1985,0,10699.0,70.4,31.0,5.0
0,16.24,273.39,3,30000.0,0,0,2,6.79,2008,0,5583.0,32.8,8.0,0.0
0,11.99,564.57,0,30000.0,2,0,2,11.56,1991,0,7714.0,21.0,22.0,1.8139908160844136
0,18.24,626.62,3,51000.0,1,1,2,14.09,2004,0,18992.0,95.4,11.0,0.0
0,16.59,115.21,3,51938.0,0,1,2,10.93,2006,0,2733.0,35.5,23.0,0.0
0,12.69,670.9,0,48995.0,2,1,2,15.32,1984,1,19476.0,77.6,21.0,2.0
0,13.11,643.73,3,79800.0,2,1,2,34.42,1991,0,29645.0,70.6,20.0,0.0
0,17.77,216.23,3,60000.0,1,1,2,10.22,2006,0,6795.0,75.5,7.0,0.0
0,7.62,264.88,0,115000.0,1,1,1,19.14,2001,0,3337.0,10.3,40.0,3.0
0,7.4,105.61,0,40000.0,0,1,8,15.03,1994,0,12361.0,43.7,33.0,1.8139908160844136
1,18.55,513.88,3,70000.0,2,0,2,6.86,1985,0,2959.0,34.8,21.0,0.0
0,10.99,261.88,3,103000.0,1,1,1,7.42,2003,0,879.0,7.7,22.0,1.0
0,16.99,160.42,3,60000.0,1,1,1,9.28,2004,0,1301.0,15.1,13.0,0.0
0,8.38,189.08,0,70000.0,1,1,1,22.9,1993,0,24809.0,49.0,25.0,4.0
0,13.67,271.3,3,38299.0,0,1,1,14.26,1995,0,7982.0,63.9,21.0,1.8139908160844136
0,15.61,454.55,3,65000.0,1,1,2,17.45,2005,0,28981.0,82.3,37.0,1.0
0,10.99,366.63,3,58000.0,2,1,1,5.42,1999,1,3077.0,61.5,35.0,5.0
0,10.99,327.34,2,68000.0,0,1,2,10.67,2000,0,7580.0,19.6,45.0,1.0
0,7.26,309.97,0,50000.0,1,1,2,15.2,2004,0,7862.0,17.9,30.0,4.0
0,12.73,411.19,0,50000.0,0,1,11,16.63,1999,1,6873.0,41.9,34.0,1.8139908160844136
1,17.57,566.11,0,66000.0,1,1,2,15.62,1992,0,24833.0,65.5,33.0,3.0
0,13.11,506.21,0,83000.0,2,1,2,11.59,1987,0,17296.0,38.6,39.0,3.0
0,15.61,277.98,0,25750.0,2,0,2,29.46,1993,0,12026.0,47.3,51.0,0.0
0,12.12,399.26,0,59000.0,0,1,13,15.14,1997,0,33875.0,83.6,8.0,1.0
1,17.56,321.98,3,90000.0,2,1,2,18.13,2000,0,15052.0,85.0,28.0,1.8139908160844136
0,15.1,190.93,3,20638.8,2,1,1,19.48,1995,1,13731.0,74.6,20.0,0.0
0,18.92,615.15,3,55000.0,1,1,2,33.43,1996,0,12509.0,39.3,33.0,0.0
0,6.03,486.97,0,60000.0,2,1,2,8.58,1996,0,16747.0,22.9,22.0,2.0
0,19.52,563.03,3,45000.0,0,0,2,22.59,1999,1,14491.0,46.7,25.0,2.0
0,17.57,934.37,3,62000.0,2,0,9,26.46,2001,0,29526.0,60.5,44.0,0.0
0,8.18,78.55,0,84000.0,1,1,0,21.88,1990,1,2334.0,18.7,33.0,3.0
0,19.05,308.13,3,48000.0,0,1,2,14.19,2001,0,5896.0,47.2,28.0,0.0
0,11.71,330.76,3,70000.0,0,1,2,19.82,1997,0,20054.0,88.0,37.0,1.8139908160844136
0,11.48,329.67,0,40000.0,0,1,2,31.02,2001,0,9349.0,37.0,16.0,0.0
1,6.17,155.3,0,53400.0,2,1,1,22.67,1994,0,26491.0,51.6,35.0,1.8139908160844136
0,12.85,222.75,2,31000.0,0,1,1,7.01,1975,0,4972.0,26.0,20.0,0.0
0,9.38,383.73,3,90000.0,2,1,1,10.55,1968,0,2887.0,60.1,32.0,1.8139908160844136
1,22.95,764.6,0,105000.0,2,0,2,17.37,1999,0,31148.0,82.2,44.0,4.0
1,11.53,303.16,3,60000.0,1,0,2,29.24,2003,0,11021.0,51.7,47.0,0.0
0,6.24,305.31,3,80000.0,0,1,1,9.63,2009,0,9332.0,46.0,12.0,0.0
0,6.03,319.58,0,93660.0,0,1,4,2.66,2002,0,494.0,0.4,25.0,2.0
0,12.12,499.08,3,38000.0,1,1,12,3.41,2006,0,3338.0,42.1,6.0,0.0
0,10.99,163.67,3,105000.0,2,1,2,6.21,1996,1,6146.0,78.8,30.0,7.0
1,8.67,411.98,3,50000.0,1,0,4,12.51,1997,0,15982.0,23.9,17.0,0.0
0,14.09,958.2,2,100000.0,2,1,1,11.7,1996,0,28742.0,58.5,39.0,2.0
0,9.75,643.0,0,78000.0,2,1,9,10.45,1987,0,55588.0,23.5,24.0,2.0
0,14.09,342.22,3,50000.0,1,1,1,7.06,2000,0,7279.0,44.9,27.0,0.0
0,14.49,860.41,0,195000.0,1,1,2,18.59,1986,0,27379.0,90.1,35.0,3.0
0,14.91,484.7,0,57000.0,2,1,0,23.6,1998,0,14057.0,90.7,32.0,1.8139908160844136
1,17.57,304.44,0,36000.0,0,0,2,19.62,2001,0,11256.0,75.5,27.0,2.0
0,6.49,153.23,0,50000.0,0,1,2,3.98,2003,0,5390.0,26.9,19.0,2.0
1,14.98,285.36,0,75000.0,2,1,2,27.07,1994,0,21184.0,69.9,35.0,4.0
0,8.39,236.38,2,61000.0,0,1,2,23.1,1993,0,7138.0,27.3,29.0,0.0
0,11.86,99.45,3,35500.0,0,1,9,23.43,2004,0,7305.0,77.7,21.0,1.8139908160844136
0,16.49,707.99,3,40000.0,2,1,1,14.54,2004,0,19716.0,80.5,18.0,0.0
0,11.14,656.11,2,100000.0,0,1,4,7.38,1990,0,7315.0,33.9,29.0,6.0
0,8.9,508.06,0,200000.0,2,1,2,13.5,1989,0,34550.0,63.0,37.0,5.0
1,17.57,301.93,3,36000.0,2,1,2,31.6,2007,0,10848.0,56.5,40.0,0.0
0,16.99,178.24,0,34000.0,1,0,4,24.85,1998,0,19805.0,41.4,23.0,1.0
0,7.9,688.39,0,74380.0,1,1,2,18.5,2004,0,10412.0,28.5,27.0,0.0
1,18.99,343.64,0,140000.0,2,1,2,19.95,1986,0,7145.0,54.5,57.0,1.8139908160844136
1,16.99,472.1,3,57500.0,2,1,2,29.16,2002,0,0.0,0.0,22.0,0.0
0,16.29,638.06,0,95000.0,0,1,2,4.67,2003,0,6819.0,70.3,7.0,0.0
0,16.29,154.44,0,23000.0,2,1,1,17.9,1996,0,8502.0,93.4,8.0,1.0
0,16.29,353.01,3,37000.0,2,1,2,22.09,1999,0,11582.0,84.5,24.0,0.0
0,12.99,800.12,0,110000.0,2,1,1,15.57,1970,0,30375.0,23.8,47.0,1.8139908160844136
0,11.14,524.89,0,63000.0,0,1,2,20.57,1997,0,16898.0,80.9,33.0,2.0
0,15.31,130.57,3,30000.0,0,1,9,21.88,2006,0,5007.0,71.5,10.0,0.0
0,21.15,101.94,3,35000.0,0,1,9,23.93,2006,0,2191.0,22.1,24.0,0.0
0,14.85,726.44,0,108000.0,2,1,2,18.94,1998,1,24790.0,41.1,37.0,5.0
0,9.49,297.87,3,27360.0,2,0,2,18.46,2003,0,13337.0,76.2,12.0,0.0
0,7.12,259.83,0,62000.0,0,1,2,12.66,1993,1,8424.0,40.1,29.0,2.0
0,8.18,251.36,0,32000.0,1,1,2,23.33,2008,0,16104.0,46.5,18.0,1.0
0,5.93,182.35,0,54000.0,2,1,2,3.67,1999,0,3412.0,19.0,7.0,0.0
1,19.03,103.83,3,19200.0,1,0,2,12.75,1999,0,3887.0,82.7,7.0,1.8139908160844136
0,9.17,765.1,2,88000.0,1,1,2,14.58,2000,0,15402.0,85.1,18.0,0.0
0,14.64,689.79,0,110000.0,0,1,2,24.17,2000,0,30685.0,81.8,32.0,2.0
0,15.61,524.48,3,72000.0,1,1,9,6.95,1996,1,3601.0,58.1,20.0,4.0
0,13.98,170.84,0,78000.0,0,1,7,10.02,1977,0,15700.0,68.3,21.0,3.0
0,13.98,580.86,0,53000.0,0,1,2,19.34,1999,1,11873.0,50.3,29.0,1.0
1,12.35,522.43,0,85000.0,2,0,2,19.19,2003,0,9308.0,49.8,29.0,3.0
1,13.35,458.66,3,81000.0,1,1,2,10.33,2001,0,9982.0,42.7,29.0,4.0
0,13.11,371.22,3,33500.0,0,0,2,12.72,2003,0,5954.0,59.5,10.0,0.0
0,19.52,311.05,0,38000.0,1,0,4,14.31,2003,0,6141.0,71.4,6.0,1.0
0,6.49,612.89,0,110000.0,2,1,6,13.03,2003,0,8293.0,9.4,20.0,3.0
0,12.99,210.56,0,22114.0,2,1,1,17.88,1985,1,7093.0,26.6,45.0,1.0
1,15.31,383.25,0,65000.0,1,0,2,8.77,2000,0,16800.0,38.0,31.0,7.0
0,11.53,494.86,3,160000.0,2,1,2,4.93,1992,1,6946.0,30.3,15.0,1.0
0,7.9,469.36,2,125000.0,0,1,4,12.39,1985,0,33442.0,83.4,26.0,6.0
1,14.65,566.56,0,230000.0,1,0,2,17.24,1994,0,50131.0,69.1,33.0,1.0
0,14.49,240.92,3,58000.0,0,1,2,5.23,1995,0,6272.0,72.1,21.0,0.0
1,15.61,241.12,0,38000.0,1,1,2,27.32,2003,0,7810.0,52.1,19.0,1.0
0,13.85,341.04,3,83976.0,0,0,6,1.8,2006,0,3109.0,15.9,8.0,1.8139908160844136
0,19.99,278.69,0,37000.0,2,0,2,22.48,2010,0,3489.0,43.1,18.0,1.0
0,7.62,997.17,0,110000.0,2,1,1,14.07,2000,0,30128.0,28.1,24.0,3.0
1,14.31,246.01,0,23000.0,2,1,1,23.7,1992,0,9006.0,72.0,13.0,0.0
0,9.99,445.23,3,30000.0,0,0,2,19.32,2005,0,15366.0,20.2,46.0,0.0
1,19.99,434.41,0,55000.0,0,1,1,34.67,2003,0,22877.0,69.3,45.0,3.0
0,6.03,456.54,0,98000.0,0,1,6,6.91,1994,0,5700.0,16.0,60.0,4.0
1,21.98,469.33,3,56500.0,2,1,2,14.03,2002,0,27866.0,43.9,31.0,0.0
1,23.43,511.89,0,80000.0,1,1,2,6.86,1998,1,4030.0,23.2,27.0,1.0
0,10.99,785.62,3,160000.0,2,1,1,11.58,1989,1,15426.0,58.4,22.0,1.0
0,15.61,262.24,3,60000.0,1,1,2,27.66,2000,0,6222.0,98.8,24.0,0.0
0,6.49,245.16,0,148000.0,0,1,4,9.29,2003,0,12018.0,29.8,25.0,3.0
0,17.77,360.38,2,72000.0,2,1,2,7.07,2001,0,3229.0,71.8,11.0,1.0
0,13.67,403.96,3,37360.0,2,0,2,32.38,1993,1,7499.0,46.9,19.0,1.0
0,12.12,707.86,0,68000.0,1,1,2,21.23,2007,0,8247.0,76.4,15.0,1.0
0,6.24,183.19,2,82000.0,0,1,6,10.32,2003,0,11976.0,27.6,33.0,3.0
0,17.57,907.42,0,91000.0,1,1,2,15.92,1990,0,18016.0,89.2,25.0,6.0
0,10.75,326.21,0,94000.0,1,1,4,14.62,1980,0,481.0,2.8,35.0,8.0
0,17.57,752.89,0,200000.0,2,1,2,3.79,1993,0,17950.0,67.7,30.0,5.0
0,18.25,211.32,0,40000.0,0,1,11,4.26,2003,1,3208.0,36.9,9.0,0.0
1,19.53,321.36,3,35000.0,2,1,9,20.64,2006,0,12269.0,45.0,13.0,0.0
0,14.65,275.96,3,36000.0,0,1,2,26.63,2005,0,6090.0,90.9,29.0,0.0
0,13.11,168.74,0,82000.0,2,1,4,7.67,1994,1,5304.0,14.3,25.0,2.0
